source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,경도,국가,국명,분류체계,위도,지역,채집일,학명,해역
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Roseibium aggregatum,Stappiaceae > Roseibium > Roseibium aggregatum,대한민국 전라남도 광양시 태인동,대한민국; 남해서부; 대한민국 전라남도 광양시 태인동,34.946945,127.739716,Roseibium aggregatum은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Roseibium;aggregatum;Stappiaceae;>;남해서부;대한민국;전라남도;광양시;태인동,127.739716,대한민국,,Stappiaceae > Roseibium > Roseibium aggregatum,34.946945,대한민국 전라남도 광양시 태인동,2002-03-08,Roseibium aggregatum,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2024-04-22,marine_life,뚱뚱이짚신고둥,Mollusca > Gastropoda > Littorinimorpha > Calyptraeidae > Crepidula > Crepidula onyx,대한민국 경상북도 울진군 북면 석호항,대한민국; 동해중부; 대한민국 경상북도 울진군 북면 석호항,37.113205,129.376129,뚱뚱이짚신고둥은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;뚱뚱이짚신고둥;Crepidula;onyx;Mollusca;>;Gastropoda;Littorinimorpha;Calyptraeidae;동해중부;대한민국;경상북도,129.376129,대한민국,뚱뚱이짚신고둥,Mollusca > Gastropoda > Littorinimorpha > Calyptraeidae > Crepidula > Crepidula onyx,37.113205,대한민국 경상북도 울진군 북면 석호항,2024-04-22,Crepidula onyx,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Rossellomorea aquimaris,Rossellomorea aquimaris,대한민국 전라남도 여수시 시전동,대한민국; 남해서부; 대한민국 전라남도 여수시 시전동,34.755833,127.663612,Rossellomorea aquimaris은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Rossellomorea;aquimaris;남해서부;대한민국;전라남도;여수시;시전동,127.663612,대한민국,,Rossellomorea aquimaris,34.755833,대한민국 전라남도 여수시 시전동,2002-03-08,Rossellomorea aquimaris,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Bacillus altitudinis,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,대한민국 전라남도 여수시 시전동,대한민국; 남해서부; 대한민국 전라남도 여수시 시전동,34.755833,127.663612,Bacillus altitudinis은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Bacillus;altitudinis;Caryophanales;>;Bacillaceae;남해서부;대한민국;전라남도;여수시;시전동,127.663612,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus altitudinis,34.755833,대한민국 전라남도 여수시 시전동,2002-03-08,Bacillus altitudinis,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2010-08-21,marine_life,뾰족걸쇠뿔노벌레,Pontellidae > Labidocera > Labidocera acuta,대한민국 경상북도 경주시,대한민국; 동해남부; 대한민국 경상북도 경주시,35.870552,129.634888,뾰족걸쇠뿔노벌레은(는) 동해남부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;뾰족걸쇠뿔노벌레;Labidocera;acuta;Pontellidae;>;동해남부;대한민국;경상북도;경주시,129.634888,대한민국,뾰족걸쇠뿔노벌레,Pontellidae > Labidocera > Labidocera acuta,35.870552,대한민국 경상북도 경주시,2010-08-21,Labidocera acuta,동해남부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2024-03-11,marine_life,참갈고리풀,Rhodophyta > Florideophyceae > Bonnemaisoniales > Bonnemaisoniaceae > Bonnemaisonia > Bonnemaisonia hamifera,대한민국 제주특별자치도 제주시 한림읍 협재,대한민국; 남해서부; 대한민국 제주특별자치도 제주시 한림읍 협재,33.391674,126.235039,참갈고리풀은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;참갈고리풀;Bonnemaisonia;hamifera;Rhodophyta;>;Florideophyceae;Bonnemaisoniales;Bonnemaisoniaceae;남해서부;대한민국;제주특별자치도,126.235039,대한민국,참갈고리풀,Rhodophyta > Florideophyceae > Bonnemaisoniales > Bonnemaisoniaceae > Bonnemaisonia > Bonnemaisonia hamifera,33.391674,대한민국 제주특별자치도 제주시 한림읍 협재,2024-03-11,Bonnemaisonia hamifera,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2024-06-13,marine_life,작은꼬마긴눈집게,Pleocyemata > Anomura > Paguroidea > Diogenidae > Areopaguristes > Areopaguristes japonicus,대한민국 경상북도 포항시 남구 구룡포읍 삼정,대한민국; 동해남부; 대한민국 경상북도 포항시 남구 구룡포읍 삼정,36.001110,129.583878,작은꼬마긴눈집게은(는) 동해남부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;작은꼬마긴눈집게;Areopaguristes;japonicus;Pleocyemata;>;Anomura;Paguroidea;Diogenidae;동해남부;대한민국;경상북도,129.583878,대한민국,작은꼬마긴눈집게,Pleocyemata > Anomura > Paguroidea > Diogenidae > Areopaguristes > Areopaguristes japonicus,36.001110,대한민국 경상북도 포항시 남구 구룡포읍 삼정,2024-06-13,Areopaguristes japonicus,동해남부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2023-11-23,marine_life,해면살이새우,Thaumastocaris streptopus,대한민국 제주근해 섶섬,대한민국; 남해서부; 대한민국 제주근해 섶섬,33.231808,126.597374,해면살이새우은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;해면살이새우;Thaumastocaris;streptopus;남해서부;대한민국;제주근해;섶섬,126.597374,대한민국,해면살이새우,Thaumastocaris streptopus,33.231808,대한민국 제주근해 섶섬,2023-11-23,Thaumastocaris streptopus,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2003-03-10,marine_life,Halobacillus dabanensis,Halobacillus dabanensis,대한민국 인천광역시 옹진군,대한민국; 서해; 대한민국 인천광역시 옹진군,37.270000,126.442780,Halobacillus dabanensis은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Halobacillus;dabanensis;서해;대한민국;인천광역시;옹진군,126.442780,대한민국,,Halobacillus dabanensis,37.270000,대한민국 인천광역시 옹진군,2003-03-10,Halobacillus dabanensis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-13,marine_life,Caloneis crassa,Protista > Bacillariophyta > Bacillariophyceae > Naviculales > Naviculaceae > Caloneis > Caloneis crassa,대한민국 충청남도 보령시 웅천읍,대한민국; 서해; 대한민국 충청남도 보령시 웅천읍,36.221111,126.527000,Caloneis crassa은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Caloneis;crassa;Protista;>;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;서해;대한민국;충청남도,126.527000,대한민국,,Protista > Bacillariophyta > Bacillariophyceae > Naviculales > Naviculaceae > Caloneis > Caloneis crassa,36.221111,대한민국 충청남도 보령시 웅천읍,2021-04-13,Caloneis crassa,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-29,marine_life,Watersipora subatra,Watersiporidae > Watersipora > Watersipora subatra,대한민국 전라북도 부안군 변산면 격포항,대한민국; 서해; 대한민국 전라북도 부안군 변산면 격포항,35.622414,126.469131,Watersipora subatra은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Watersipora;subatra;Watersiporidae;>;서해;대한민국;전라북도;부안군;변산면;격포항,126.469131,대한민국,,Watersiporidae > Watersipora > Watersipora subatra,35.622414,대한민국 전라북도 부안군 변산면 격포항,2021-04-29,Watersipora subatra,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2011-07-11,marine_life,긴자루구슬모자반,Sargassum yendoi,대한민국 제주특별자치도 서귀포시,대한민국; 남해서부; 대한민국 제주특별자치도 서귀포시,33.215557,126.515831,긴자루구슬모자반은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;긴자루구슬모자반;Sargassum;yendoi;남해서부;대한민국;제주특별자치도;서귀포시,126.515831,대한민국,긴자루구슬모자반,Sargassum yendoi,33.215557,대한민국 제주특별자치도 서귀포시,2011-07-11,Sargassum yendoi,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2024-06-12,marine_life,미더덕,Styelidae > Styela > Styela clava,대한민국 경상북도 울진군 평해읍 냉동선,대한민국; 동해중부; 대한민국 경상북도 울진군 평해읍 냉동선,36.691391,129.484726,미더덕은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;미더덕;Styela;clava;Styelidae;>;동해중부;대한민국;경상북도;울진군;평해읍;냉동선,129.484726,대한민국,미더덕,Styelidae > Styela > Styela clava,36.691391,대한민국 경상북도 울진군 평해읍 냉동선,2024-06-12,Styela clava,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2003-03-10,marine_life,Pseudovibrio ascidiaceicola,Stappiaceae > Pseudovibrio > Pseudovibrio ascidiaceicola,대한민국 인천광역시 옹진군,대한민국; 서해; 대한민국 인천광역시 옹진군,37.270000,126.442780,Pseudovibrio ascidiaceicola은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Pseudovibrio;ascidiaceicola;Stappiaceae;>;서해;대한민국;인천광역시;옹진군,126.442780,대한민국,,Stappiaceae > Pseudovibrio > Pseudovibrio ascidiaceicola,37.270000,대한민국 인천광역시 옹진군,2003-03-10,Pseudovibrio ascidiaceicola,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-27,marine_life,남일본곤쟁이,Orientomysis okayamaensis,대한민국 충청남도 태안군 근흥면 궁시도,대한민국; 서해; 대한민국 충청남도 태안군 근흥면 궁시도,36.665558,125.861664,남일본곤쟁이은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;남일본곤쟁이;Orientomysis;okayamaensis;서해;대한민국;충청남도;태안군;근흥면;궁시도,125.861664,대한민국,남일본곤쟁이,Orientomysis okayamaensis,36.665558,대한민국 충청남도 태안군 근흥면 궁시도,2021-04-27,Orientomysis okayamaensis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-15,marine_life,Timarete posteria,Timarete posteria,대한민국 인천광역시 중구,대한민국; 서해; 대한민국 인천광역시 중구,37.447308,126.371391,Timarete posteria은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Timarete;posteria;서해;대한민국;인천광역시;중구,126.371391,대한민국,,Timarete posteria,37.447308,대한민국 인천광역시 중구,2021-04-15,Timarete posteria,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-04-15,marine_life,우산석회관갯지렁이,Serpulidae > Hydroides > Hydroides ezoensis,대한민국 인천광역시 중구,대한민국; 서해; 대한민국 인천광역시 중구,37.447308,126.371391,우산석회관갯지렁이은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;우산석회관갯지렁이;Hydroides;ezoensis;Serpulidae;>;서해;대한민국;인천광역시;중구,126.371391,대한민국,우산석회관갯지렁이,Serpulidae > Hydroides > Hydroides ezoensis,37.447308,대한민국 인천광역시 중구,2021-04-15,Hydroides ezoensis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-09-09,marine_life,빛꽃갯지렁이,Sabellidae > Chone > Chone infundibuliformis,대한민국 충청남도 태안군 고남면,대한민국; 서해; 대한민국 충청남도 태안군 고남면,36.422085,126.359024,빛꽃갯지렁이은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;빛꽃갯지렁이;Chone;infundibuliformis;Sabellidae;>;서해;대한민국;충청남도;태안군;고남면,126.359024,대한민국,빛꽃갯지렁이,Sabellidae > Chone > Chone infundibuliformis,36.422085,대한민국 충청남도 태안군 고남면,2021-09-09,Chone infundibuliformis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-02-01,marine_life,Terebellides horikoshii,Trichobranchidae > Terebellides > Terebellides horikoshii,대한민국 강원도,대한민국; 동해중부; 대한민국 강원도,37.708000,129.051727,Terebellides horikoshii은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Terebellides;horikoshii;Trichobranchidae;>;동해중부;대한민국;강원도,129.051727,대한민국,,Trichobranchidae > Terebellides > Terebellides horikoshii,37.708000,대한민국 강원도,2014-02-01,Terebellides horikoshii,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Planococcus okeanokoites,Planococcus okeanokoites,대한민국 전라남도 광양시 태인동,대한민국; 남해서부; 대한민국 전라남도 광양시 태인동,34.946945,127.739716,Planococcus okeanokoites은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Planococcus;okeanokoites;남해서부;대한민국;전라남도;광양시;태인동,127.739716,대한민국,,Planococcus okeanokoites,34.946945,대한민국 전라남도 광양시 태인동,2002-03-08,Planococcus okeanokoites,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Bacillus safensis subsp. safensis,Caryophanales > Bacillaceae > Bacillus > Bacillus safensis subsp. safensis,대한민국 전라남도 광양시 태인동,대한민국; 남해서부; 대한민국 전라남도 광양시 태인동,34.946945,127.739716,Bacillus safensis subsp. safensis은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Bacillus;safensis;subsp.;Caryophanales;>;Bacillaceae;남해서부;대한민국;전라남도;광양시;태인동,127.739716,대한민국,,Caryophanales > Bacillaceae > Bacillus > Bacillus safensis subsp. safensis,34.946945,대한민국 전라남도 광양시 태인동,2002-03-08,Bacillus safensis subsp. safensis,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2016-08-20,marine_life,물메기,Teleostei > Scorpaeniformes > Liparidae > Liparis > Liparis tessellatus,대한민국 경상북도 울진군,대한민국; 동해중부; 대한민국 경상북도 울진군,37.055897,129.421432,물메기은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;물메기;Liparis;tessellatus;Teleostei;>;Scorpaeniformes;Liparidae;동해중부;대한민국;경상북도;울진군,129.421432,대한민국,물메기,Teleostei > Scorpaeniformes > Liparidae > Liparis > Liparis tessellatus,37.055897,대한민국 경상북도 울진군,2016-08-20,Liparis tessellatus,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-04-28,marine_life,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,대한민국 강원도 강릉시 강릉항,대한민국; 동해중부; 대한민국 강원도 강릉시 강릉항,37.772167,128.951157,톱날입진짜종소모충은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;톱날입진짜종소모충;Eutintinnus;rectus;Tintinnidae;>;동해중부;대한민국;강원도;강릉시;강릉항,128.951157,대한민국,톱날입진짜종소모충,Tintinnidae > Eutintinnus > Eutintinnus rectus,37.772167,대한민국 강원도 강릉시 강릉항,2017-04-28,Eutintinnus rectus,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-06-15,marine_life,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,대한민국 강원도 강릉시 강릉항,대한민국; 동해중부; 대한민국 강원도 강릉시 강릉항,37.772167,128.951157,민부풀음벌집소모충은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;민부풀음벌집소모충;Favella;ehrenbergii;Tintinnida;>;Ptychocylididae;동해중부;대한민국;강원도;강릉시;강릉항,128.951157,대한민국,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,37.772167,대한민국 강원도 강릉시 강릉항,2017-06-15,Favella ehrenbergii,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2017-06-15,marine_life,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,대한민국 강원도 강릉시 강릉항,대한민국; 동해중부; 대한민국 강원도 강릉시 강릉항,37.772167,128.951157,민부풀음벌집소모충은(는) 동해중부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;민부풀음벌집소모충;Favella;ehrenbergii;Tintinnida;>;Ptychocylididae;동해중부;대한민국;강원도;강릉시;강릉항,128.951157,대한민국,민부풀음벌집소모충,Tintinnida > Ptychocylididae > Favella > Favella ehrenbergii,37.772167,대한민국 강원도 강릉시 강릉항,2017-06-15,Favella ehrenbergii,동해중부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2021-09-10,marine_life,조개치레,Pleocyemata > Brachyura > Dorippoidea > Dorippidae > Heikeopsis > Heikeopsis japonica,대한민국 충청남도 보령시 오천면 용섬,대한민국; 서해; 대한민국 충청남도 보령시 오천면 용섬,36.240612,126.363945,조개치레은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;조개치레;Heikeopsis;japonica;Pleocyemata;>;Brachyura;Dorippoidea;Dorippidae;서해;대한민국;충청남도,126.363945,대한민국,조개치레,Pleocyemata > Brachyura > Dorippoidea > Dorippidae > Heikeopsis > Heikeopsis japonica,36.240612,대한민국 충청남도 보령시 오천면 용섬,2021-09-10,Heikeopsis japonica,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2016-03-31,marine_life,Anticoma elegans,Nematoda > Enoplea > Enoplida > Anticomidae > Anticoma > Anticoma elegans,대한민국 전라북도 군산시 옥도면 조간대,대한민국; 서해; 대한민국 전라북도 군산시 옥도면 조간대,36.121372,125.984566,Anticoma elegans은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Anticoma;elegans;Nematoda;>;Enoplea;Enoplida;Anticomidae;서해;대한민국;전라북도;군산시,125.984566,대한민국,,Nematoda > Enoplea > Enoplida > Anticomidae > Anticoma > Anticoma elegans,36.121372,대한민국 전라북도 군산시 옥도면 조간대,2016-03-31,Anticoma elegans,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Rossellomorea marisflavi,Rossellomorea marisflavi,대한민국 전라남도 광양시 태인동,대한민국; 남해서부; 대한민국 전라남도 광양시 태인동,34.946945,127.739716,Rossellomorea marisflavi은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Rossellomorea;marisflavi;남해서부;대한민국;전라남도;광양시;태인동,127.739716,대한민국,,Rossellomorea marisflavi,34.946945,대한민국 전라남도 광양시 태인동,2002-03-08,Rossellomorea marisflavi,남해서부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2015-03-20,marine_life,구멍갈파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva australis,대한민국 경상남도 남해군 남면,대한민국; 남해동부; 대한민국 경상남도 남해군 남면,34.750305,127.908081,구멍갈파래은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;구멍갈파래;Ulva;australis;Ulvophyceae;>;Ulvales;Ulvaceae;남해동부;대한민국;경상남도;남해군,127.908081,대한민국,구멍갈파래,Ulvophyceae > Ulvales > Ulvaceae > Ulva > Ulva australis,34.750305,대한민국 경상남도 남해군 남면,2015-03-20,Ulva australis,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2012-05-17,marine_life,곰소검물벼룩붙이,Hemicyclops gomsoensis,대한민국 경기도 안산시,대한민국; 서해; 대한민국 경기도 안산시,37.229294,126.606094,곰소검물벼룩붙이은(는) 서해에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;곰소검물벼룩붙이;Hemicyclops;gomsoensis;서해;대한민국;경기도;안산시,126.606094,대한민국,곰소검물벼룩붙이,Hemicyclops gomsoensis,37.229294,대한민국 경기도 안산시,2012-05-17,Hemicyclops gomsoensis,서해
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2014-05-22,marine_life,Ficopomatus enigmaticus,Serpulidae > Ficopomatus > Ficopomatus enigmaticus,대한민국 부산광역시 사하구,대한민국; 남해동부; 대한민국 부산광역시 사하구,35.105145,128.953064,Ficopomatus enigmaticus은(는) 남해동부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Ficopomatus;enigmaticus;Serpulidae;>;남해동부;대한민국;부산광역시;사하구,128.953064,대한민국,,Serpulidae > Ficopomatus > Ficopomatus enigmaticus,35.105145,대한민국 부산광역시 사하구,2014-05-22,Ficopomatus enigmaticus,남해동부
국립해양생물자원관_해양생물 채집 공간정보,https://www.data.go.kr/data/15151832/openapi.do,2002-03-08,marine_life,Microbacterium esteraromaticum,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium esteraromaticum,대한민국 전라남도 광양시 태인동,대한민국; 남해서부; 대한민국 전라남도 광양시 태인동,34.946945,127.739716,Microbacterium esteraromaticum은(는) 남해서부에서 관찰·채집된 해양생물 소재로 사용할 수 있다.,해양생물 캐릭터와 바다 탐험 동화 소재,"생물의 이름, 서식 해역, 분류를 활용한 관찰 질문과 퀴즈",5-7;8-10,해양생물;Microbacterium;esteraromaticum;Micrococcales;>;Microbacteriaceae;남해서부;대한민국;전라남도;광양시;태인동,127.739716,대한민국,,Micrococcales > Microbacteriaceae > Microbacterium > Microbacterium esteraromaticum,34.946945,대한민국 전라남도 광양시 태인동,2002-03-08,Microbacterium esteraromaticum,남해서부
